ID_Usuario,ID_Filme,Nota,Genero
188,Filme_39,3,Drama
188,Filme_2,2,Comédia
188,Filme_12,1,Terror
189,Filme_40,4,Sci-Fi
189,Filme_2,4,Comédia
189,Filme_33,4,Ação
189,Filme_26,1,Comédia
189,Filme_48,4,Drama
189,Filme_42,4,Sci-Fi
189,Filme_8,4,Comédia
189,Filme_4,3,Terror
189,Filme_1,4,Terror
189,Filme_37,2,Terror
189,Filme_35,3,Terror
189,Filme_13,3,Drama
189,Filme_19,1,Sci-Fi
189,Filme_21,2,Terror
189,Filme_15,1,Drama
189,Filme_12,1,Terror
189,Filme_49,2,Sci-Fi
189,Filme_6,1,Comédia
190,Filme_8,1,Comédia
190,Filme_46,4,Drama
190,Filme_31,3,Sci-Fi
190,Filme_13,4,Drama
190,Filme_35,4,Terror
190,Filme_42,3,Sci-Fi
190,Filme_17,4,Terror
190,Filme_10,4,Sci-Fi
190,Filme_27,5,Drama
190,Filme_7,2,Comédia
191,Filme_17,1,Terror
191,Filme_48,5,Drama
191,Filme_49,4,Sci-Fi
191,Filme_22,2,Sci-Fi
191,Filme_33,3,Ação
191,Filme_42,1,Sci-Fi
191,Filme_26,4,Comédia
191,Filme_36,2,Comédia
191,Filme_4,2,Terror
191,Filme_24,2,Ação
191,Filme_14,1,Sci-Fi
191,Filme_23,1,Ação
191,Filme_5,4,Drama
191,Filme_47,2,Terror
191,Filme_2,1,Comédia
191,Filme_31,2,Sci-Fi
191,Filme_21,4,Terror
191,Filme_20,5,Drama
191,Filme_1,3,Terror
192,Filme_28,1,Sci-Fi
192,Filme_38,2,Ação
192,Filme_31,3,Sci-Fi
192,Filme_0,4,Sci-Fi
192,Filme_34,4,Comédia
192,Filme_16,1,Sci-Fi
192,Filme_14,3,Sci-Fi
192,Filme_10,4,Sci-Fi
192,Filme_1,4,Terror
192,Filme_9,5,Terror
193,Filme_10,4,Sci-Fi
193,Filme_36,3,Comédia
193,Filme_44,3,Drama
193,Filme_22,4,Sci-Fi
193,Filme_14,3,Sci-Fi
193,Filme_27,2,Drama
193,Filme_38,1,Ação
193,Filme_12,4,Terror
193,Filme_25,4,Comédia
193,Filme_17,4,Terror
194,Filme_7,2,Comédia
194,Filme_1,4,Terror
194,Filme_31,5,Sci-Fi
194,Filme_33,2,Ação
194,Filme_16,4,Sci-Fi
194,Filme_44,2,Drama
194,Filme_36,3,Comédia
194,Filme_26,2,Comédia
194,Filme_15,4,Drama
194,Filme_49,5,Sci-Fi
195,Filme_3,4,Terror
195,Filme_4,1,Terror
195,Filme_5,3,Drama
195,Filme_44,1,Drama
195,Filme_32,3,Sci-Fi
195,Filme_30,5,Comédia
195,Filme_25,4,Comédia
195,Filme_28,2,Sci-Fi
195,Filme_38,3,Ação
195,Filme_17,2,Terror
195,Filme_36,4,Comédia
195,Filme_16,1,Sci-Fi
195,Filme_33,2,Ação
195,Filme_6,4,Comédia
196,Filme_22,3,Sci-Fi
196,Filme_9,3,Terror
196,Filme_2,4,Comédia
196,Filme_42,2,Sci-Fi
196,Filme_49,4,Sci-Fi
196,Filme_20,2,Drama
196,Filme_45,2,Ação
196,Filme_46,1,Drama
196,Filme_31,3,Sci-Fi
196,Filme_1,3,Terror
196,Filme_47,2,Terror
196,Filme_0,1,Sci-Fi
197,Filme_33,5,Ação
197,Filme_39,3,Drama
197,Filme_49,4,Sci-Fi
197,Filme_30,3,Comédia
197,Filme_37,4,Terror
197,Filme_0,2,Sci-Fi
197,Filme_42,4,Sci-Fi
197,Filme_1,4,Terror
197,Filme_26,3,Comédia
197,Filme_13,2,Drama
197,Filme_48,3,Drama
197,Filme_27,4,Drama
197,Filme_18,4,Ação
197,Filme_31,4,Sci-Fi
198,Filme_18,2,Ação
198,Filme_38,1,Ação
198,Filme_36,1,Comédia
198,Filme_45,1,Ação
198,Filme_19,3,Sci-Fi
198,Filme_7,3,Comédia
198,Filme_23,3,Ação
198,Filme_0,3,Sci-Fi
198,Filme_12,5,Terror
198,Filme_39,3,Drama
199,Filme_38,4,Ação
199,Filme_42,5,Sci-Fi
199,Filme_12,3,Terror
199,Filme_6,4,Comédia
199,Filme_15,3,Drama
199,Filme_3,2,Terror
199,Filme_18,3,Ação
199,Filme_17,2,Terror
199,Filme_40,5,Sci-Fi
199,Filme_45,1,Ação
199,Filme_28,4,Sci-Fi
199,Filme_4,2,Terror
199,Filme_46,4,Drama
199,Filme_37,1,Terror
199,Filme_11,2,Comédia
199,Filme_5,3,Drama
199,Filme_33,3,Ação
200,Filme_35,2,Terror
200,Filme_34,5,Comédia
200,Filme_29,3,Sci-Fi
200,Filme_38,4,Ação
200,Filme_48,2,Drama
200,Filme_21,2,Terror
200,Filme_17,3,Terror
200,Filme_47,4,Terror
200,Filme_7,4,Comédia
200,Filme_28,2,Sci-Fi
200,Filme_22,3,Sci-Fi
200,Filme_4,3,Terror
201,Filme_13,5,Drama
201,Filme_26,3,Comédia
201,Filme_40,4,Sci-Fi
201,Filme_43,4,Drama
201,Filme_17,2,Terror
201,Filme_24,4,Ação
201,Filme_4,4,Terror
201,Filme_35,2,Terror
201,Filme_15,5,Drama
201,Filme_28,4,Sci-Fi
201,Filme_39,4,Drama
201,Filme_41,3,Ação
202,Filme_46,4,Drama
202,Filme_18,3,Ação
202,Filme_41,3,Ação
202,Filme_39,5,Drama
202,Filme_5,5,Drama
202,Filme_15,4,Drama
202,Filme_0,4,Sci-Fi
202,Filme_3,2,Terror
202,Filme_14,1,Sci-Fi
202,Filme_17,2,Terror
202,Filme_22,4,Sci-Fi
202,Filme_2,3,Comédia
203,Filme_23,3,Ação
203,Filme_36,4,Comédia
203,Filme_28,2,Sci-Fi
203,Filme_19,1,Sci-Fi
203,Filme_1,4,Terror
203,Filme_10,1,Sci-Fi
203,Filme_17,4,Terror
203,Filme_42,2,Sci-Fi
203,Filme_2,2,Comédia
203,Filme_47,4,Terror
203,Filme_32,4,Sci-Fi
203,Filme_49,4,Sci-Fi
204,Filme_22,4,Sci-Fi
204,Filme_34,1,Comédia
204,Filme_16,5,Sci-Fi
204,Filme_42,5,Sci-Fi
204,Filme_49,4,Sci-Fi
204,Filme_8,1,Comédia
204,Filme_10,5,Sci-Fi
204,Filme_20,3,Drama
204,Filme_9,4,Terror
204,Filme_25,4,Comédia
204,Filme_21,3,Terror
204,Filme_40,5,Sci-Fi
204,Filme_41,2,Ação
204,Filme_31,5,Sci-Fi
204,Filme_47,3,Terror
204,Filme_2,1,Comédia
204,Filme_29,4,Sci-Fi
205,Filme_14,3,Sci-Fi
205,Filme_0,3,Sci-Fi
205,Filme_47,5,Terror
205,Filme_34,3,Comédia
205,Filme_3,4,Terror
205,Filme_15,3,Drama
205,Filme_45,3,Ação
205,Filme_41,2,Ação
205,Filme_36,3,Comédia
205,Filme_2,3,Comédia
205,Filme_43,3,Drama
205,Filme_32,1,Sci-Fi
205,Filme_10,2,Sci-Fi
205,Filme_26,1,Comédia
206,Filme_2,1,Comédia
206,Filme_27,1,Drama
206,Filme_4,4,Terror
206,Filme_25,4,Comédia
206,Filme_18,4,Ação
206,Filme_10,1,Sci-Fi
206,Filme_6,1,Comédia
206,Filme_40,3,Sci-Fi
206,Filme_41,4,Ação
206,Filme_9,5,Terror
206,Filme_42,1,Sci-Fi
206,Filme_36,3,Comédia
206,Filme_23,3,Ação
206,Filme_44,1,Drama
206,Filme_21,4,Terror
206,Filme_16,4,Sci-Fi
206,Filme_28,1,Sci-Fi
206,Filme_45,2,Ação
206,Filme_17,4,Terror
207,Filme_8,1,Comédia
207,Filme_26,3,Comédia
207,Filme_29,2,Sci-Fi
207,Filme_28,1,Sci-Fi
207,Filme_43,1,Drama
207,Filme_17,1,Terror
207,Filme_10,1,Sci-Fi
207,Filme_30,1,Comédia
207,Filme_34,1,Comédia
207,Filme_9,1,Terror
207,Filme_16,3,Sci-Fi
207,Filme_31,4,Sci-Fi
207,Filme_19,2,Sci-Fi
207,Filme_20,2,Drama
207,Filme_40,3,Sci-Fi
207,Filme_6,3,Comédia
207,Filme_1,1,Terror
207,Filme_15,4,Drama
207,Filme_0,1,Sci-Fi
208,Filme_5,4,Drama
208,Filme_22,1,Sci-Fi
208,Filme_33,4,Ação
208,Filme_48,1,Drama
208,Filme_14,3,Sci-Fi
208,Filme_25,1,Comédia
208,Filme_45,5,Ação
208,Filme_37,4,Terror
208,Filme_36,2,Comédia
208,Filme_1,1,Terror
208,Filme_4,1,Terror
208,Filme_34,3,Comédia
208,Filme_47,1,Terror
208,Filme_23,4,Ação
208,Filme_39,1,Drama
209,Filme_20,4,Drama
209,Filme_14,2,Sci-Fi
209,Filme_46,4,Drama
209,Filme_48,3,Drama
209,Filme_36,4,Comédia
209,Filme_24,2,Ação
209,Filme_41,2,Ação
209,Filme_2,5,Comédia
209,Filme_28,4,Sci-Fi
209,Filme_10,3,Sci-Fi
209,Filme_1,3,Terror
209,Filme_49,1,Sci-Fi
209,Filme_4,1,Terror
209,Filme_7,5,Comédia
209,Filme_13,4,Drama
210,Filme_18,4,Ação
210,Filme_10,3,Sci-Fi
210,Filme_32,1,Sci-Fi
210,Filme_13,1,Drama
210,Filme_9,4,Terror
210,Filme_31,4,Sci-Fi
210,Filme_3,1,Terror
210,Filme_20,3,Drama
210,Filme_7,5,Comédia
210,Filme_29,3,Sci-Fi
210,Filme_19,2,Sci-Fi
210,Filme_30,5,Comédia
210,Filme_43,2,Drama
210,Filme_37,4,Terror
210,Filme_44,2,Drama
210,Filme_4,4,Terror
211,Filme_21,2,Terror
211,Filme_34,4,Comédia
211,Filme_8,5,Comédia
211,Filme_31,2,Sci-Fi
211,Filme_32,1,Sci-Fi
211,Filme_37,4,Terror
211,Filme_19,2,Sci-Fi
211,Filme_39,3,Drama
211,Filme_13,4,Drama
211,Filme_29,3,Sci-Fi
211,Filme_24,2,Ação
211,Filme_20,1,Drama
211,Filme_17,1,Terror
211,Filme_35,1,Terror
211,Filme_30,5,Comédia
211,Filme_40,2,Sci-Fi
212,Filme_45,4,Ação
212,Filme_14,3,Sci-Fi
212,Filme_35,1,Terror
212,Filme_26,2,Comédia
212,Filme_15,2,Drama
212,Filme_38,4,Ação
212,Filme_1,4,Terror
212,Filme_21,2,Terror
212,Filme_28,1,Sci-Fi
212,Filme_46,2,Drama
212,Filme_25,4,Comédia
212,Filme_22,3,Sci-Fi
212,Filme_39,1,Drama
212,Filme_34,1,Comédia
212,Filme_11,1,Comédia
212,Filme_23,4,Ação
212,Filme_40,1,Sci-Fi
212,Filme_31,1,Sci-Fi
212,Filme_6,4,Comédia
213,Filme_40,5,Sci-Fi
213,Filme_1,4,Terror
213,Filme_46,3,Drama
213,Filme_28,4,Sci-Fi
213,Filme_39,1,Drama
213,Filme_36,2,Comédia
213,Filme_20,3,Drama
213,Filme_29,4,Sci-Fi
213,Filme_16,5,Sci-Fi
213,Filme_25,4,Comédia
213,Filme_3,3,Terror
213,Filme_22,5,Sci-Fi
213,Filme_48,3,Drama
214,Filme_3,3,Terror
214,Filme_11,4,Comédia
214,Filme_41,3,Ação
214,Filme_8,2,Comédia
214,Filme_6,1,Comédia
214,Filme_33,4,Ação
214,Filme_1,1,Terror
214,Filme_32,4,Sci-Fi
214,Filme_15,5,Drama
214,Filme_4,4,Terror
214,Filme_45,4,Ação
214,Filme_16,1,Sci-Fi
214,Filme_0,3,Sci-Fi
214,Filme_48,5,Drama
214,Filme_35,2,Terror
214,Filme_9,4,Terror
214,Filme_2,1,Comédia
215,Filme_23,3,Ação
215,Filme_38,4,Ação
215,Filme_42,5,Sci-Fi
215,Filme_39,3,Drama
215,Filme_19,5,Sci-Fi
215,Filme_30,4,Comédia
215,Filme_34,2,Comédia
215,Filme_22,4,Sci-Fi
215,Filme_29,5,Sci-Fi
215,Filme_46,3,Drama
215,Filme_8,3,Comédia
215,Filme_24,2,Ação
215,Filme_18,1,Ação
215,Filme_31,5,Sci-Fi
215,Filme_21,2,Terror
216,Filme_19,3,Sci-Fi
216,Filme_34,4,Comédia
216,Filme_17,1,Terror
216,Filme_48,2,Drama
216,Filme_35,1,Terror
216,Filme_16,4,Sci-Fi
216,Filme_27,4,Drama
216,Filme_44,4,Drama
216,Filme_29,4,Sci-Fi
216,Filme_12,3,Terror
216,Filme_46,2,Drama
216,Filme_11,4,Comédia
216,Filme_9,2,Terror
216,Filme_22,2,Sci-Fi
216,Filme_6,4,Comédia
216,Filme_45,4,Ação
217,Filme_27,5,Drama
217,Filme_32,4,Sci-Fi
217,Filme_23,1,Ação
217,Filme_30,2,Comédia
217,Filme_5,4,Drama
217,Filme_37,4,Terror
217,Filme_1,1,Terror
217,Filme_42,1,Sci-Fi
217,Filme_34,2,Comédia
217,Filme_40,3,Sci-Fi
217,Filme_10,1,Sci-Fi
217,Filme_13,5,Drama
217,Filme_24,1,Ação
217,Filme_36,1,Comédia
217,Filme_18,3,Ação
217,Filme_28,2,Sci-Fi
218,Filme_41,2,Ação
218,Filme_22,1,Sci-Fi
218,Filme_0,3,Sci-Fi
218,Filme_18,1,Ação
218,Filme_2,3,Comédia
218,Filme_48,1,Drama
218,Filme_43,1,Drama
218,Filme_35,4,Terror
218,Filme_7,2,Comédia
218,Filme_36,2,Comédia
218,Filme_34,2,Comédia
218,Filme_3,4,Terror
218,Filme_37,5,Terror
218,Filme_23,1,Ação
218,Filme_9,5,Terror
218,Filme_28,4,Sci-Fi
219,Filme_10,2,Sci-Fi
219,Filme_1,3,Terror
219,Filme_18,3,Ação
219,Filme_38,2,Ação
219,Filme_24,1,Ação
219,Filme_28,4,Sci-Fi
219,Filme_20,4,Drama
219,Filme_11,3,Comédia
219,Filme_5,5,Drama
219,Filme_19,2,Sci-Fi
219,Filme_30,4,Comédia
219,Filme_43,5,Drama
219,Filme_41,4,Ação
220,Filme_31,1,Sci-Fi
220,Filme_35,3,Terror
220,Filme_27,4,Drama
220,Filme_38,4,Ação
220,Filme_5,1,Drama
220,Filme_7,3,Comédia
220,Filme_44,4,Drama
220,Filme_49,4,Sci-Fi
220,Filme_42,3,Sci-Fi
220,Filme_3,3,Terror
220,Filme_26,4,Comédia
220,Filme_22,4,Sci-Fi
220,Filme_29,2,Sci-Fi
220,Filme_23,5,Ação
221,Filme_34,2,Comédia
221,Filme_8,2,Comédia
221,Filme_46,3,Drama
221,Filme_30,2,Comédia
221,Filme_31,5,Sci-Fi
221,Filme_5,1,Drama
221,Filme_43,4,Drama
221,Filme_48,2,Drama
221,Filme_12,3,Terror
221,Filme_13,1,Drama
221,Filme_6,3,Comédia
221,Filme_15,1,Drama
221,Filme_23,1,Ação
221,Filme_37,2,Terror
222,Filme_19,1,Sci-Fi
222,Filme_10,2,Sci-Fi
222,Filme_2,3,Comédia
222,Filme_13,4,Drama
222,Filme_27,5,Drama
222,Filme_40,1,Sci-Fi
222,Filme_48,4,Drama
222,Filme_33,1,Ação
222,Filme_25,3,Comédia
222,Filme_15,5,Drama
222,Filme_34,3,Comédia
222,Filme_31,3,Sci-Fi
222,Filme_36,2,Comédia
222,Filme_38,4,Ação
222,Filme_32,2,Sci-Fi
223,Filme_8,1,Comédia
223,Filme_17,2,Terror
223,Filme_15,4,Drama
223,Filme_25,3,Comédia
223,Filme_21,3,Terror
223,Filme_24,4,Ação
223,Filme_19,4,Sci-Fi
223,Filme_3,2,Terror
223,Filme_46,1,Drama
223,Filme_42,2,Sci-Fi
223,Filme_49,2,Sci-Fi
223,Filme_32,1,Sci-Fi
223,Filme_35,4,Terror
224,Filme_45,3,Ação
224,Filme_15,1,Drama
224,Filme_43,3,Drama
224,Filme_11,4,Comédia
224,Filme_8,5,Comédia
224,Filme_34,5,Comédia
224,Filme_48,4,Drama
224,Filme_7,4,Comédia
224,Filme_10,3,Sci-Fi
224,Filme_39,1,Drama
225,Filme_22,5,Sci-Fi
225,Filme_26,4,Comédia
225,Filme_43,4,Drama
225,Filme_27,4,Drama
225,Filme_38,3,Ação
225,Filme_0,4,Sci-Fi
225,Filme_29,4,Sci-Fi
225,Filme_18,4,Ação
225,Filme_34,3,Comédia
225,Filme_1,2,Terror
226,Filme_13,1,Drama
226,Filme_20,1,Drama
226,Filme_28,4,Sci-Fi
226,Filme_25,1,Comédia
226,Filme_41,2,Ação
226,Filme_12,5,Terror
226,Filme_40,1,Sci-Fi
226,Filme_38,1,Ação
226,Filme_17,5,Terror
226,Filme_35,5,Terror
226,Filme_4,5,Terror
226,Filme_31,1,Sci-Fi
226,Filme_44,4,Drama
226,Filme_27,1,Drama
226,Filme_47,4,Terror
226,Filme_24,4,Ação
226,Filme_21,5,Terror
226,Filme_42,1,Sci-Fi
227,Filme_15,2,Drama
227,Filme_5,4,Drama
227,Filme_41,4,Ação
227,Filme_47,4,Terror
227,Filme_36,1,Comédia
227,Filme_14,2,Sci-Fi
227,Filme_11,1,Comédia
227,Filme_21,2,Terror
227,Filme_38,5,Ação
227,Filme_20,4,Drama
227,Filme_16,3,Sci-Fi
227,Filme_28,3,Sci-Fi
227,Filme_45,4,Ação
227,Filme_7,4,Comédia
227,Filme_18,4,Ação
227,Filme_33,5,Ação
227,Filme_10,2,Sci-Fi
227,Filme_32,4,Sci-Fi
228,Filme_19,3,Sci-Fi
228,Filme_2,1,Comédia
228,Filme_3,1,Terror
228,Filme_39,2,Drama
228,Filme_9,1,Terror
228,Filme_10,4,Sci-Fi
228,Filme_30,3,Comédia
228,Filme_36,1,Comédia
228,Filme_23,4,Ação
228,Filme_34,4,Comédia
229,Filme_46,1,Drama
229,Filme_36,5,Comédia
229,Filme_35,2,Terror
229,Filme_39,3,Drama
229,Filme_2,5,Comédia
229,Filme_5,1,Drama
229,Filme_47,2,Terror
229,Filme_0,4,Sci-Fi
229,Filme_34,5,Comédia
229,Filme_20,2,Drama
229,Filme_41,4,Ação
229,Filme_8,5,Comédia
229,Filme_14,4,Sci-Fi
229,Filme_9,3,Terror
229,Filme_26,4,Comédia
229,Filme_3,4,Terror
229,Filme_38,2,Ação
229,Filme_28,4,Sci-Fi
229,Filme_49,3,Sci-Fi
230,Filme_28,1,Sci-Fi
230,Filme_2,3,Comédia
230,Filme_8,2,Comédia
230,Filme_41,5,Ação
230,Filme_1,3,Terror
230,Filme_5,3,Drama
230,Filme_9,2,Terror
230,Filme_4,4,Terror
230,Filme_10,2,Sci-Fi
230,Filme_19,4,Sci-Fi
230,Filme_23,5,Ação
230,Filme_46,4,Drama
230,Filme_38,4,Ação
230,Filme_7,2,Comédia
230,Filme_18,5,Ação
230,Filme_40,1,Sci-Fi
230,Filme_45,4,Ação
230,Filme_48,1,Drama
230,Filme_24,4,Ação
231,Filme_7,1,Comédia
231,Filme_36,4,Comédia
231,Filme_42,4,Sci-Fi
231,Filme_28,4,Sci-Fi
231,Filme_11,4,Comédia
231,Filme_12,4,Terror
231,Filme_35,2,Terror
231,Filme_43,1,Drama
231,Filme_46,4,Drama
231,Filme_0,5,Sci-Fi
231,Filme_25,3,Comédia
231,Filme_8,3,Comédia
232,Filme_34,5,Comédia
232,Filme_47,3,Terror
232,Filme_13,4,Drama
232,Filme_32,3,Sci-Fi
232,Filme_23,3,Ação
232,Filme_17,2,Terror
232,Filme_14,4,Sci-Fi
232,Filme_5,1,Drama
232,Filme_31,3,Sci-Fi
232,Filme_42,3,Sci-Fi
232,Filme_19,4,Sci-Fi
232,Filme_4,3,Terror
232,Filme_36,5,Comédia
232,Filme_2,4,Comédia
232,Filme_35,4,Terror
232,Filme_39,1,Drama
232,Filme_0,4,Sci-Fi
232,Filme_46,3,Drama
233,Filme_25,1,Comédia
233,Filme_37,5,Terror
233,Filme_47,5,Terror
233,Filme_49,3,Sci-Fi
233,Filme_11,4,Comédia
233,Filme_20,4,Drama
233,Filme_29,4,Sci-Fi
233,Filme_41,4,Ação
233,Filme_8,1,Comédia
233,Filme_9,4,Terror
233,Filme_43,2,Drama
233,Filme_0,4,Sci-Fi
233,Filme_27,1,Drama
233,Filme_38,3,Ação
233,Filme_10,2,Sci-Fi
233,Filme_28,3,Sci-Fi
234,Filme_23,5,Ação
234,Filme_8,4,Comédia
234,Filme_4,1,Terror
234,Filme_36,2,Comédia
234,Filme_9,4,Terror
234,Filme_42,4,Sci-Fi
234,Filme_3,2,Terror
234,Filme_30,4,Comédia
234,Filme_31,3,Sci-Fi
234,Filme_11,4,Comédia
235,Filme_32,3,Sci-Fi
235,Filme_29,3,Sci-Fi
235,Filme_9,1,Terror
235,Filme_48,4,Drama
235,Filme_10,2,Sci-Fi
235,Filme_47,3,Terror
235,Filme_35,2,Terror
235,Filme_22,3,Sci-Fi
235,Filme_46,5,Drama
235,Filme_25,2,Comédia
235,Filme_5,5,Drama
235,Filme_34,2,Comédia
235,Filme_1,3,Terror
235,Filme_0,4,Sci-Fi
235,Filme_36,3,Comédia
236,Filme_16,2,Sci-Fi
236,Filme_43,4,Drama
236,Filme_25,1,Comédia
236,Filme_13,5,Drama
236,Filme_11,1,Comédia
236,Filme_1,1,Terror
236,Filme_21,2,Terror
236,Filme_5,4,Drama
236,Filme_37,3,Terror
236,Filme_14,2,Sci-Fi
237,Filme_22,4,Sci-Fi
237,Filme_29,1,Sci-Fi
237,Filme_25,4,Comédia
237,Filme_43,4,Drama
237,Filme_2,4,Comédia
237,Filme_16,1,Sci-Fi
237,Filme_30,4,Comédia
237,Filme_31,3,Sci-Fi
237,Filme_13,2,Drama
237,Filme_33,4,Ação
237,Filme_38,3,Ação
237,Filme_32,4,Sci-Fi
237,Filme_23,3,Ação
237,Filme_14,1,Sci-Fi
238,Filme_32,2,Sci-Fi
238,Filme_31,2,Sci-Fi
238,Filme_15,2,Drama
238,Filme_36,2,Comédia
238,Filme_17,1,Terror
238,Filme_9,2,Terror
238,Filme_8,1,Comédia
238,Filme_34,2,Comédia
238,Filme_3,3,Terror
238,Filme_6,4,Comédia
238,Filme_2,3,Comédia
238,Filme_37,3,Terror
238,Filme_1,1,Terror
238,Filme_44,2,Drama
238,Filme_49,4,Sci-Fi
238,Filme_33,5,Ação
238,Filme_28,2,Sci-Fi
238,Filme_21,1,Terror
238,Filme_23,4,Ação
239,Filme_2,2,Comédia
239,Filme_30,4,Comédia
239,Filme_4,5,Terror
239,Filme_16,1,Sci-Fi
239,Filme_26,3,Comédia
239,Filme_24,4,Ação
239,Filme_34,3,Comédia
239,Filme_45,2,Ação
239,Filme_38,4,Ação
239,Filme_10,1,Sci-Fi
240,Filme_41,3,Ação
240,Filme_16,5,Sci-Fi
240,Filme_48,2,Drama
240,Filme_23,1,Ação
240,Filme_38,1,Ação
240,Filme_24,1,Ação
240,Filme_19,5,Sci-Fi
240,Filme_7,4,Comédia
240,Filme_21,4,Terror
240,Filme_46,3,Drama
240,Filme_28,4,Sci-Fi
240,Filme_17,3,Terror
240,Filme_33,1,Ação
240,Filme_30,1,Comédia
240,Filme_12,2,Terror
240,Filme_1,1,Terror
240,Filme_31,5,Sci-Fi
240,Filme_26,4,Comédia
241,Filme_15,1,Drama
241,Filme_26,2,Comédia
241,Filme_43,3,Drama
241,Filme_35,1,Terror
241,Filme_11,2,Comédia
241,Filme_7,2,Comédia
241,Filme_29,5,Sci-Fi
241,Filme_48,4,Drama
241,Filme_25,4,Comédia
241,Filme_44,3,Drama
241,Filme_16,4,Sci-Fi
242,Filme_39,5,Drama
242,Filme_47,3,Terror
242,Filme_3,2,Terror
242,Filme_25,4,Comédia
242,Filme_48,4,Drama
242,Filme_0,3,Sci-Fi
242,Filme_10,2,Sci-Fi
242,Filme_44,4,Drama
242,Filme_2,2,Comédia
242,Filme_32,3,Sci-Fi
242,Filme_34,2,Comédia
242,Filme_42,1,Sci-Fi
242,Filme_43,5,Drama
243,Filme_33,2,Ação
243,Filme_41,4,Ação
243,Filme_23,1,Ação
243,Filme_35,2,Terror
243,Filme_5,4,Drama
243,Filme_10,5,Sci-Fi
243,Filme_24,3,Ação
243,Filme_44,2,Drama
243,Filme_39,3,Drama
243,Filme_0,5,Sci-Fi
243,Filme_9,4,Terror
243,Filme_36,3,Comédia
244,Filme_21,4,Terror
244,Filme_5,3,Drama
244,Filme_9,4,Terror
244,Filme_31,1,Sci-Fi
244,Filme_4,5,Terror
244,Filme_23,2,Ação
244,Filme_40,4,Sci-Fi
244,Filme_24,4,Ação
244,Filme_7,2,Comédia
244,Filme_45,2,Ação
244,Filme_41,2,Ação
245,Filme_14,1,Sci-Fi
245,Filme_17,3,Terror
245,Filme_11,5,Comédia
245,Filme_49,4,Sci-Fi
245,Filme_43,1,Drama
245,Filme_28,4,Sci-Fi
245,Filme_15,4,Drama
245,Filme_38,4,Ação
245,Filme_23,4,Ação
245,Filme_10,4,Sci-Fi
245,Filme_13,2,Drama
245,Filme_0,1,Sci-Fi
245,Filme_26,4,Comédia
245,Filme_39,4,Drama
245,Filme_9,2,Terror
246,Filme_25,2,Comédia
246,Filme_12,1,Terror
246,Filme_29,2,Sci-Fi
246,Filme_2,2,Comédia
246,Filme_5,5,Drama
246,Filme_24,2,Ação
246,Filme_32,2,Sci-Fi
246,Filme_47,1,Terror
246,Filme_44,4,Drama
246,Filme_13,5,Drama
246,Filme_20,5,Drama
246,Filme_9,4,Terror
246,Filme_49,1,Sci-Fi
246,Filme_45,3,Ação
246,Filme_35,1,Terror
246,Filme_28,3,Sci-Fi
246,Filme_38,4,Ação
247,Filme_2,1,Comédia
247,Filme_31,1,Sci-Fi
247,Filme_13,4,Drama
247,Filme_14,2,Sci-Fi
247,Filme_35,4,Terror
247,Filme_0,2,Sci-Fi
247,Filme_33,1,Ação
247,Filme_3,3,Terror
247,Filme_36,3,Comédia
247,Filme_20,5,Drama
247,Filme_11,2,Comédia
247,Filme_4,3,Terror
247,Filme_42,1,Sci-Fi
247,Filme_10,4,Sci-Fi
247,Filme_43,5,Drama
247,Filme_47,2,Terror
247,Filme_9,3,Terror
248,Filme_40,1,Sci-Fi
248,Filme_22,1,Sci-Fi
248,Filme_5,1,Drama
248,Filme_32,4,Sci-Fi
248,Filme_11,5,Comédia
248,Filme_33,2,Ação
248,Filme_42,4,Sci-Fi
248,Filme_49,2,Sci-Fi
248,Filme_16,2,Sci-Fi
248,Filme_20,4,Drama
248,Filme_47,1,Terror
248,Filme_2,5,Comédia
248,Filme_43,1,Drama
248,Filme_18,1,Ação
248,Filme_29,2,Sci-Fi
248,Filme_21,2,Terror
248,Filme_12,1,Terror
248,Filme_38,1,Ação
249,Filme_22,4,Sci-Fi
249,Filme_38,1,Ação
249,Filme_43,4,Drama
249,Filme_7,4,Comédia
249,Filme_41,1,Ação
249,Filme_42,1,Sci-Fi
249,Filme_33,2,Ação
249,Filme_17,1,Terror
249,Filme_3,2,Terror
249,Filme_23,2,Ação
249,Filme_21,2,Terror
249,Filme_47,3,Terror
249,Filme_27,4,Drama
249,Filme_44,2,Drama
250,Filme_41,1,Ação
250,Filme_0,2,Sci-Fi
250,Filme_40,2,Sci-Fi
250,Filme_6,4,Comédia
250,Filme_42,2,Sci-Fi
250,Filme_14,1,Sci-Fi
250,Filme_27,3,Drama
250,Filme_46,3,Drama
250,Filme_13,2,Drama
250,Filme_28,2,Sci-Fi
251,Filme_40,1,Sci-Fi
251,Filme_5,3,Drama
251,Filme_27,3,Drama
251,Filme_38,1,Ação
251,Filme_24,4,Ação
251,Filme_46,3,Drama
251,Filme_17,5,Terror
251,Filme_34,2,Comédia
251,Filme_43,4,Drama
251,Filme_45,1,Ação
251,Filme_12,4,Terror
251,Filme_2,2,Comédia
251,Filme_20,1,Drama
252,Filme_16,3,Sci-Fi
252,Filme_28,4,Sci-Fi
252,Filme_48,2,Drama
252,Filme_2,5,Comédia
252,Filme_40,2,Sci-Fi
252,Filme_21,3,Terror
252,Filme_36,5,Comédia
252,Filme_0,2,Sci-Fi
252,Filme_13,2,Drama
252,Filme_26,5,Comédia
